ROV,Platov International Airport,Rostov-on-Don,RU,Russian Federation,47.5008,39.9336
RVI,Rostov-na-Donu Airport,Rostov-on-Don,RU,Russian Federation,47.2582,39.8181
AER,Sochi International Airport,Sochi,RU,Russian Federation,43.4499,39.9566
ASF,Astrakhan Airport,Astrakhan,RU,Russian Federation,46.2833,48.0063
ESL,Elista Airport,Elista,RU,Russian Federation,46.3739,44.3309
VOG,Volgograd International Airport,Volgograd,RU,Russian Federation,48.7825,44.3455
CEK,Chelyabinsk Balandino Airport,Chelyabinsk,RU,Russian Federation,55.3058,61.5033
MQF,Magnitogorsk International Airport,Magnitogorsk,RU,Russian Federation,53.3931,58.7557
SLY,Salekhard Airport,Salekhard,RU,Russian Federation,66.5908,66.611
YMK,Mys Kamenny Airport,Mys Kamennyi,RU,Russian Federation,68.483,73.567
TQL,Tarko-Sale Airport,Tarko-Sale,RU,Russian Federation,64.9308,77.8181
UEN,Urengoy Airport,Urengoy,RU,Russian Federation,65.96,78.437
HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,RU,Russian Federation,61.0285,69.0861
NYA,Nyagan Airport,Nyagan,RU,Russian Federation,62.11,65.615
OVS,Sovetskiy Airport,Sovetskiy,RU,Russian Federation,61.3266,63.6019
URJ,Uray Airport,Uray,RU,Russian Federation,60.1033,64.8267
IJK,Izhevsk Airport,Izhevsk,RU,Russian Federation,56.8281,53.4575
KVX,Pobedilovo Airport,Kirov,RU,Russian Federation,58.5033,49.3483
NYM,Nadym Airport,Nadym,RU,Russian Federation,65.4809,72.6989
NUX,Novy Urengoy Airport,Novy Urengoy,RU,Russian Federation,66.0694,76.5203
NJC,Nizhnevartovsk Airport,Nizhnevartovsk,RU,Russian Federation,60.9493,76.4836
PEE,Bolshoye Savino Airport,Perm,RU,Russian Federation,57.9145,56.0212
KGP,Kogalym International Airport,Kogalym,RU,Russian Federation,62.1904,74.5338
NFG,Nefteyugansk Airport,Nefteyugansk,RU,Russian Federation,61.1083,72.65
NOJ,Noyabrsk Airport,Noyabrsk,RU,Russian Federation,63.1833,75.27
SGC,Surgut Airport,Surgut,RU,Russian Federation,61.3437,73.4018
SVX,Koltsovo Airport,Yekaterinburg,RU,Russian Federation,56.7431,60.8027
TOX,Tobolsk Airport,Tobolsk,RU,Russian Federation,58.1358,68.2319
TJM,Roshchino International Airport,Tyumen,RU,Russian Federation,57.1896,65.3243
KRO,Kurgan Airport,Kurgan,RU,Russian Federation,55.4753,65.4156
ASB,Ashgabat Airport,Ashgabat,TM,Turkmenistan,37.9868,58.361
KRW,Turkmenbashi Airport,Krasnovodsk,TM,Turkmenistan,40.0633,53.0072
MYP,Mary Airport,Mary,TM,Turkmenistan,37.6194,61.8967
TAZ,Dashoguz Airport,Dashoguz,TM,Turkmenistan,41.7611,59.8267
CRZ,Turkmenabat Airport,Turkmenabat,TM,Turkmenistan,39.0833,63.6133
DYU,Dushanbe Airport,Dushanbe,TJ,Tajikistan,38.5433,68.825
TJU,Kulob Airport,Kulyab,TJ,Tajikistan,37.9881,69.805
LBD,Khudzhand Airport,Khudzhand,TJ,Tajikistan,40.2154,69.6947
KQT,Qurghonteppa International Airport,Kurgan-Tyube,TJ,Tajikistan,37.8664,68.8647
AZN,Andizhan Airport,Andizhan,UZ,Uzbekistan,40.7277,72.294
FEG,Fergana Airport,Fergana,UZ,Uzbekistan,40.3588,71.745
NMA,Namangan Airport,Namangan,UZ,Uzbekistan,40.9846,71.5567
NCU,Nukus Airport,Nukus,UZ,Uzbekistan,42.4884,59.6233
UGC,Urgench Airport,Urgench,UZ,Uzbekistan,41.5843,60.6417
NVI,Navoi Airport,Navoi,UZ,Uzbekistan,40.1172,65.1708
BHK,Bukhara Airport,Bukhara,UZ,Uzbekistan,39.775,64.4833
KSQ,Karshi Airport,Karshi,UZ,Uzbekistan,38.8025,65.7731
AFS,Sugraly Airport,Zarafshan,UZ,Uzbekistan,41.6139,64.2332
SKD,Samarkand Airport,Samarkand,UZ,Uzbekistan,39.7005,66.9838
TMJ,Termez Airport,Termez,UZ,Uzbekistan,37.2867,67.31
TAS,Tashkent International Airport,Tashkent,UZ,Uzbekistan,41.2579,69.2812
KMW,Kostroma Sokerkino Airport,Kostroma,RU,Russian Federation,57.7969,41.0194
BKA,Bykovo Airport,Moscow,RU,Russian Federation,55.6172,38.06
IWA,Ivanovo South Airport,Ivanovo,RU,Russian Federation,56.9394,40.9408
RYB,Staroselye Airport,Rybinsk,RU,Russian Federation,58.1042,38.9294
BZK,Bryansk Airport,Bryansk,RU,Russian Federation,53.2142,34.1764
LNX,Smolensk South Airport,Smolensk,RU,Russian Federation,54.745,32.065
DME,Domodedovo International Airport,Moscow,RU,Russian Federation,55.4088,37.9063
SVO,Sheremetyevo International Airport,Moscow,RU,Russian Federation,55.9726,37.4146
KLD,Migalovo Air Base,Tver,RU,Russian Federation,56.8247,35.7577
EGO,Belgorod International Airport,Belgorod,RU,Russian Federation,50.6438,36.5901
URS,Kursk East Airport,Kursk,RU,Russian Federation,51.7506,36.2956
LPK,Lipetsk Airport,Lipetsk,RU,Russian Federation,52.7028,39.5378
VOZ,Voronezh International Airport,Voronezh,RU,Russian Federation,51.8142,39.2296
OEL,Oryol Yuzhny Airport,Orel,RU,Russian Federation,52.9347,36.0022
TBW,Donskoye Airport,Tambov,RU,Russian Federation,52.8061,41.4828
RZN,Turlatovo Airport,Ryazan,RU,Russian Federation,54.5559,39.8552
VKO,Vnukovo International Airport,Moscow,RU,Russian Federation,55.5915,37.2615
UCT,Ukhta Airport,Ukhta,RU,Russian Federation,63.5669,53.8047
INA,Inta Airport,Inta,RU,Russian Federation,66.0548,60.1103
PEX,Pechora Airport,Pechora,RU,Russian Federation,65.1211,57.1308
USK,Usinsk Airport,Usinsk,RU,Russian Federation,66.0047,57.3672
VKT,Vorkuta Airport,Vorkuta,RU,Russian Federation,67.4886,63.9931
UTS,Ust-Tsylma Airport,Ust-Tsylma,RU,Russian Federation,65.4373,52.2003
SCW,Syktyvkar Airport,Syktyvkar,RU,Russian Federation,61.647,50.8451
GOJ,Nizhny Novgorod International Airport,Nizhny Novgorod,RU,Russian Federation,56.2301,43.784
UUA,Bugulma Airport,Bugulma,RU,Russian Federation,54.64,52.8017
KZN,Kazan International Airport,Kazan,RU,Russian Federation,55.6062,49.2787
NBC,Begishevo Airport,Nizhnekamsk,RU,Russian Federation,55.5647,52.0925
JOK,Yoshkar-Ola Airport,Yoshkar-Ola,RU,Russian Federation,56.7006,47.9047
CSY,Cheboksary Airport,Cheboksary,RU,Russian Federation,56.0903,47.3473
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,RU,Russian Federation,54.2683,48.2267
ULY,Ulyanovsk East Airport,Ulyanovsk,RU,Russian Federation,54.401,48.8027
REN,Orenburg Central Airport,Orenburg,RU,Russian Federation,51.7958,55.4567
OSW,Orsk Airport,Orsk,RU,Russian Federation,51.0725,58.5956
PEZ,Penza Airport,Penza,RU,Russian Federation,53.1106,45.0211
SKX,Saransk Airport,Saransk,RU,Russian Federation,54.1251,45.2123
BWO,Balakovo Airport,Balakovo,RU,Russian Federation,51.8583,47.7456
GSV,Gagarin Airport,Saratov,RU,Russian Federation,51.7128,46.1712
RTW,Saratov Central Airport,Saratov,RU,Russian Federation,51.565,46.0467
BCX,Beloretsk Airport,Beloretsk,RU,Russian Federation,53.9381,58.34
NEF,Neftekamsk Airport,Neftekamsk,RU,Russian Federation,56.1069,54.3472
OKT,Oktyabrskiy Airport,Kzyl-Yar,RU,Russian Federation,54.44,53.3883
UFA,Ufa International Airport,Ufa,RU,Russian Federation,54.5575,55.8744
KUF,Kurumoch International Airport,Samara,RU,Russian Federation,53.5049,50.1643
DIU,Diu Airport,Diu,IN,India,20.7131,70.9211
AMD,Sardar Vallabhbhai Patel International Airport,Ahmedabad,IN,India,23.0772,72.6347
IXU,Aurangabad Airport,Aurangabad,IN,India,19.8627,75.3981
BOM,Chhatrapati Shivaji International Airport,Mumbai,IN,India,19.0887,72.8679
BHJ,Bhuj Airport,Bhuj,IN,India,23.2878,69.6702
BDQ,Vadodara Airport,Vadodara,IN,India,22.3362,73.2263
BHO,Bhopal Airport,Bhopal,IN,India,23.2875,77.3374
BHU,Bhavnagar Airport,Bhavnagar,IN,India,21.7522,72.1852
HBX,Hubli Airport,Hubli,IN,India,15.3617,75.0849
IDR,Devi Ahilyabai Holkar Airport,Indore,IN,India,22.7218,75.8011
JGA,Jamnagar Airport,Jamnagar,IN,India,22.4655,70.0126
IXY,Kandla Airport,Kandla,IN,India,23.1127,70.1003
HJR,Khajuraho Airport,Khajuraho,IN,India,24.8172,79.9186
LTU,Murod Kond Airport,Latur,IN,India,18.4115,76.4647
NDC,Nanded Airport,Nanded,IN,India,19.1833,77.3167
NAG,Dr. Babasaheb Ambedkar International Airport,Naqpur,IN,India,21.0922,79.0472
ISK,Gandhinagar Airport,Nashik,IN,India,19.9637,73.8076
PNQ,Pune Airport,Pune,IN,India,18.5821,73.9197
PBD,Porbandar Airport,Porbandar,IN,India,21.6487,69.6572
RAJ,Rajkot Airport,Rajkot,IN,India,22.3092,70.7795
RPR,Raipur Airport,Raipur,IN,India,21.1804,81.7388
SSE,Solapur Airport,Solapur,IN,India,17.628,75.9348
UDR,Maharana Pratap Airport,Udaipur,IN,India,24.6177,73.8961
CMB,Bandaranaike International Colombo Airport,Colombo,LK,Sri Lanka,7.1808,79.8841
ACJ,Anuradhapura Air Force Base,Anuradhapura,LK,Sri Lanka,8.3015,80.4279
BTC,Batticaloa Airport,Batticaloa,LK,Sri Lanka,7.7058,81.6788
RML,Colombo Ratmalana Airport,Colombo,LK,Sri Lanka,6.822,79.8862
GOY,Amparai Airport,Amparai,LK,Sri Lanka,7.3371,81.6259
MNH,Hingurakgoda Air Force Base,Polonnaruwa Town,LK,Sri Lanka,8.0498,80.9814
JAF,Kankesanturai Airport,Jaffna,LK,Sri Lanka,9.7923,80.0701
KCT,Koggala Airport,Galle,LK,Sri Lanka,5.9937,80.3203
GIU,Sigiriya Air Force Base,Sigiriya,LK,Sri Lanka,7.9567,80.7285
TRR,China Bay Airport,Trincomalee,LK,Sri Lanka,8.5385,81.1819
WRZ,Weerawila International Airport,Weerawila,LK,Sri Lanka,6.2545,81.2352
BBM,Battambang Airport,Battambang,KH,Cambodia,13.0956,103.224
KKZ,Kaoh Kong Airport,Kaoh Kong,KH,Cambodia,11.6134,102.9971
KTI,Kratie Airport,Kratie,KH,Cambodia,12.488,106.055
PNH,Phnom Penh International Airport,Phnom Penh,KH,Cambodia,11.5466,104.844
RBE,Ratanakiri Airport,Ratanakiri,KH,Cambodia,13.73,106.987
REP,Angkor International Airport,Siem Reap,KH,Cambodia,13.4107,103.813
TNX,Stung Treng Airport,Stung Treng,KH,Cambodia,13.5319,106.015
KOS,Sihanoukville International Airport,Sihanukville,KH,Cambodia,10.5797,103.637
IXA,Agartala Airport,Agartala,IN,India,23.887,91.2404
IXB,Bagdogra Airport,Siliguri,IN,India,26.6812,88.3286
RGH,Balurghat Airport,Balurghat,IN,India,25.2617,88.7956
SHL,Shillong Airport,Shillong,IN,India,25.7036,91.9787
VNS,Lal Bahadur Shastri Airport,Varanasi,IN,India,25.4512,82.8587
BBI,Biju Patnaik Airport,Bhubaneswar,IN,India,20.2444,85.8178
CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,IN,India,22.6547,88.4467
DGH,Deoghar Airport,Deoghar,IN,India,24.4457,86.707
GOP,Gorakhpur Airport,Gorakhpur,IN,India,26.7397,83.4497
GAU,Lokpriya Gopinath Bordoloi International Airport,Guwahati,IN,India,26.1061,91.5859
IMF,Imphal Airport,Imphal,IN,India,24.76,93.8967
JRG,Jharsuguda Airport,Veer Surendra Sai,IN,India,21.9148,84.0487
PYB,Jeypore Airport,Jeypore,IN,India,18.88,82.552
JRH,Jorhat Airport,Jorhat,IN,India,26.7315,94.1755
IXS,Silchar Airport,Silchar,IN,India,24.9129,92.9787
IXN,Khowai Airport,Khowai,IN,India,24.0619,91.6039
AJL,Lengpui Airport,Aizawl,IN,India,23.8406,92.6197
IXI,North Lakhimpur Airport,Lilabari,IN,India,27.2955,94.0976
LDA,Malda Airport,Malda,IN,India,25.033,88.133
DIB,Dibrugarh Airport,Dibrugarh,IN,India,27.4839,95.0169
DMU,Dimapur Airport,Dimapur,IN,India,25.8839,93.7711
IXT,Pasighat Airport,Pasighat,IN,India,28.0661,95.3356
PAT,Lok Nayak Jayaprakash Airport,Patna,IN,India,25.5913,85.088
IXR,Birsa Munda Airport,Ranchi,IN,India,23.3143,85.3217
TEI,Tezu Airport,Tezu,IN,India,27.9412,96.1344
VTZ,Vishakhapatnam Airport,Visakhapatnam,IN,India,17.7212,83.2245
BZL,Barisal Airport,Barisal,BD,Bangladesh,22.801,90.3012
CXB,Cox's Bazar Airport,Cox's Bazar,BD,Bangladesh,21.4522,91.9639
CLA,Comilla Airport,Comilla,BD,Bangladesh,23.4372,91.1897
CGP,Shah Amanat International Airport,Chittagong,BD,Bangladesh,22.2496,91.8133
DAC,Dhaka / Hazrat Shahjalal International Airport,Dhaka,BD,Bangladesh,23.8433,90.3978
IRD,Ishurdi Airport,Ishurdi,BD,Bangladesh,24.1525,89.0494
JSR,Jessore Airport,Jashahor,BD,Bangladesh,23.1838,89.1608
LLJ,Lalmonirhat Airport,Lalmonirhat,BD,Bangladesh,25.8875,89.4331
RJH,Shah Mokhdum Airport,Rajshahi,BD,Bangladesh,24.4372,88.6165
SPD,Saidpur Airport,Saidpur,BD,Bangladesh,25.7592,88.9089
TKR,Thakurgaon Airport,Thakurgaon,BD,Bangladesh,26.0164,88.4036
ZHM,Shamshernagar Airport,Shamshernagar,BD,Bangladesh,24.417,91.883
ZYL,Osmany International Airport,Sylhet,BD,Bangladesh,24.9632,91.8668
HKG,Chek Lap Kok International Airport,Hong Kong,HK,China,22.3089,113.915
IXD,Allahabad Airport,Allahabad,IN,India,25.4401,81.7339
ATQ,Sri Guru Ram Dass Jee International Airport Amritsar,Amritsar,IN,India,31.7096,74.7973
BKB,Nal Airport,Bikaner,IN,India,28.0706,73.2072
IXC,Chandigarh Airport,Chandigarh,IN,India,30.6735,76.7885
DED,Dehradun Airport,Dehradun,IN,India,30.1897,78.1803
DEL,Indira Gandhi International Airport,New Delhi,IN,India,28.5665,77.1031
GWL,Gwalior Airport,Gwalior,IN,India,26.2933,78.2278
JDH,Jodhpur Airport,Jodhpur,IN,India,26.2511,73.0489
JAI,Jaipur International Airport,Jaipur,IN,India,26.8242,75.8122
IXJ,Jammu Airport,Jammu,IN,India,32.6891,74.8374
KQH,"Kishangarh Airport, Ajmer",Kishangarh,IN,India,26.5912,74.8162
IXL,Leh Kushok Bakula Rimpochee Airport,Leh,IN,India,34.1359,77.5465
LKO,Chaudhary Charan Singh International Airport,Lucknow,IN,India,26.7606,80.8893
PGH,Pantnagar Airport,Pantnagar,IN,India,29.0334,79.4737
SXR,Sheikh ul Alam Airport,Srinagar,IN,India,33.9871,74.7742
AOU,Attopeu Airport,Attopeu,LA,Lao People's Democratic Republic,14.8147,106.8217
LPQ,Luang Phabang International Airport,Luang Phabang,LA,Lao People's Democratic Republic,19.8973,102.161
LXG,Luang Namtha Airport,Luang Namtha,LA,Lao People's Democratic Republic,20.967,101.4
ODY,Oudomsay Airport,Oudomsay,LA,Lao People's Democratic Republic,20.6827,101.994
PKZ,Pakse International Airport,Pakse,LA,Lao People's Democratic Republic,15.1321,105.781
ZBY,Sayaboury Airport,Sayaboury,LA,Lao People's Democratic Republic,19.233,101.733
VNA,Saravane Airport,Saravane,LA,Lao People's Democratic Republic,15.7094,106.4107
THK,Thakhek Airport,Thakhek,LA,Lao People's Democratic Republic,17.4,104.8
VTE,Wattay International Airport,Vientiane,LA,Lao People's Democratic Republic,17.9883,102.563
XKH,Xieng Khouang Airport,Xieng Khouang,LA,Lao People's Democratic Republic,19.45,103.158
MFM,Macau International Airport,Taipa/Macau,MO,China,22.1496,113.592
BJH,Bajhang Airport,Bajhang,NP,Nepal,29.539,81.1854
BHP,Bhojpur Airport,Bhojpur,NP,Nepal,27.1474,87.0508
BGL,Baglung Airport,Baglung,NP,Nepal,28.2128,83.6663
BHR,Bharatpur Airport,Bharatpur,NP,Nepal,27.6781,84.4294
BJU,Bajura Airport,Bajura,NP,Nepal,29.502,81.669
BIT,Baitadi Airport,Baitadi,NP,Nepal,29.4653,80.5492
BWA,Bhairahawa Airport,Bhairawa,NP,Nepal,27.5057,83.4163
BDP,Bhadrapur Airport,Bhadrapur,NP,Nepal,26.5708,88.0796
DNP,Tulsipur Airport,Dang,NP,Nepal,28.1111,82.2942
DHI,Dhangarhi Airport,Dhangarhi,NP,Nepal,28.7533,80.5819
DAP,Darchula Airport,Darchula,NP,Nepal,29.6692,80.5484
DOP,Dolpa Airport,Dolpa,NP,Nepal,28.9857,82.8191
SIH,Silgadi Doti Airport,Silgadi Doti,NP,Nepal,29.2631,80.936
GKH,Gorkha Airport,Gorkha,NP,Nepal,28.05,84.483
JIR,Jiri Airport,Jiri,NP,Nepal,27.617,86.217
JUM,Jumla Airport,Jumla,NP,Nepal,29.2742,82.1933
JKR,Janakpur Airport,Janakpur,NP,Nepal,26.7088,85.9224
JMO,Jomsom Airport,Jomsom,NP,Nepal,28.7804,83.723
KTM,Tribhuvan International Airport,Kathmandu,NP,Nepal,27.6966,85.3591
LDN,Lamidanda Airport,Lamidanda,NP,Nepal,27.2531,86.67
LUA,Lukla Airport,Lukla,NP,Nepal,27.6869,86.7297
LTG,Langtang Airport,Langtang,NP,Nepal,28.2,85.583
NGX,Manang Airport,Ngawal,NP,Nepal,28.6414,84.0892
MEY,Meghauli Airport,Meghauli,NP,Nepal,27.5774,84.2288
XMG,Mahendranagar Airport,Mahendranagar,NP,Nepal,28.9632,80.1479
KEP,Nepalgunj Airport,Nepalgunj,NP,Nepal,28.1036,81.667
PKR,Pokhara Airport,Pokhara,NP,Nepal,28.2009,83.9821
PPL,Phaplu Airport,Phaplu,NP,Nepal,27.5178,86.5845
RJB,Rajbiraj Airport,Rajbiraj,NP,Nepal,26.517,86.75
RHP,Ramechhap Airport,Ramechhap,NP,Nepal,27.394,86.0614
RUK,Rukumkot Airport,Rukumkot,NP,Nepal,28.627,82.195
RPA,Rolpa Airport,Rolpa,NP,Nepal,28.267,82.767
RUM,Rumjatar Airport,Rumjatar,NP,Nepal,27.3035,86.5504
SIF,Simara Airport,Simara,NP,Nepal,27.1595,84.9801
SKH,Surkhet Airport,Surkhet,NP,Nepal,28.586,81.636
FEB,Sanfebagar Airport,Sanfebagar,NP,Nepal,29.233,81.217
IMK,Simikot Airport,Simikot,NP,Nepal,29.9711,81.8189
TPJ,Suketar Airport,Taplejung,NP,Nepal,27.3509,87.6953
TMI,Tumling Tar Airport,Tumling Tar,NP,Nepal,27.315,87.1933
BIR,Biratnagar Airport,Biratnagar,NP,Nepal,26.4815,87.264
BEP,Bellary Airport,Bellary,IN,India,15.1628,76.8828
BLR,Bengaluru International Airport,Bangalore,IN,India,13.1979,77.7063
CJB,Coimbatore International Airport,Coimbatore,IN,India,11.03,77.0434
COK,Cochin International Airport,Cochin,IN,India,10.152,76.4019
CCJ,Calicut International Airport,Calicut,IN,India,11.1368,75.9553
GOI,Dabolim Airport,Dabolim,IN,India,15.3808,73.8314
HYD,Rajiv Gandhi International Airport Shamshabad,Hyderabad,IN,India,17.2313,78.4299
BPM,Begumpet Airport,Hyderabad,IN,India,17.4531,78.4676
IXM,Madurai Airport,Madurai,IN,India,9.8345,78.0934
IXE,Mangalore International Airport,Mangalore,IN,India,12.9613,74.8901
MAA,Chennai International Airport,Chennai,IN,India,12.99,80.1693
MYQ,Mysore Airport,Mysore,IN,India,12.3072,76.6497
IXZ,Vir Savarkar International Airport,Port Blair,IN,India,11.6412,92.7297
RJA,Rajahmundry Airport,Rajahmundry,IN,India,17.1104,81.8182
TJV,Tanjore Air Force Base,Thanjavur,IN,India,10.7224,79.1016
TIR,Tirupati Airport,Tirupati,IN,India,13.6325,79.5433
TRZ,Tiruchirapally Civil Airport Airport,Tiruchirappally,IN,India,10.7654,78.7097
TRV,Trivandrum International Airport,Trivandrum/Thiruvananthapuram,IN,India,8.4821,76.9201
WGC,Warangal Airport,Warrangal,IN,India,17.9144,79.6022
PBH,Paro Airport,Paro/Thimphu,BT,Bhutan,27.4032,89.4246
IFU,Ifuru Airport,Ifuru,MV,Maldives,5.7083,73.025
FVM,Fuvahmulah Airport,Fuvahmulah Island,MV,Maldives,-0.3097,73.435
GAN,Gan International Airport,Gan,MV,Maldives,-0.6933,73.1556
HAQ,Hanimaadhoo Airport,Haa Dhaalu Atoll,MV,Maldives,6.7442,73.1705
KDO,Kadhdhoo Airport,Kadhdhoo,MV,Maldives,1.8592,73.5219
MLE,Male International Airport,Male,MV,Maldives,4.1918,73.5291
KDM,Kaadedhdhoo Airport,Huvadhu Atoll,MV,Maldives,0.4881,72.9969
VAM,Villa Airport,Maamigili,MV,Maldives,3.4706,72.8358
DMK,Don Mueang International Airport,Bangkok,TH,Thailand,13.9126,100.607
KDT,Kamphaeng Saen Airport,Nakhon Pathom,TH,Thailand,14.102,99.9172
BKK,Suvarnabhumi Airport,Bangkok,TH,Thailand,13.6811,100.747
UTP,U-Tapao International Airport,Rayong/Pattaya,TH,Thailand,12.6799,101.005
CNX,Chiang Mai International Airport,Chiang Mai,TH,Thailand,18.7668,98.9626
PYY,Mae Hong Son Airport,Mae Hong Son,TH,Thailand,19.372,98.437
CEI,Chiang Rai International Airport,Chiang Rai,TH,Thailand,19.9523,99.8829
BAO,Udorn Air Base,Ban Mak Khaen,TH,Thailand,17.383,102.8
HHQ,Hua Hin Airport,Hua Hin,TH,Thailand,12.6362,99.9515
UTR,Uttaradit Airport,Uttaradit,TH,Thailand,17.617,100.1
URT,Surat Thani Airport,Surat Thani,TH,Thailand,9.1326,99.1356
NST,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,TH,Thailand,8.5396,99.9447
KBV,Krabi Airport,Krabi,TH,Thailand,8.0991,98.9862
USM,Samui Airport,Na Thon (Ko Samui Island),TH,Thailand,9.5478,100.062
HKT,Phuket International Airport,Phuket,TH,Thailand,8.1132,98.3169
HDY,Hat Yai International Airport,Hat Yai,TH,Thailand,6.9332,100.393
UTH,Udon Thani Airport,Udon Thani,TH,Thailand,17.3864,102.788
KKC,Khon Kaen Airport,Khon Kaen,TH,Thailand,16.4666,102.784
UBP,Ubon Ratchathani Airport,Ubon Ratchathani,TH,Thailand,15.2513,104.87
BMV,Buon Ma Thuot Airport,Buon Ma Thuot,VN,Vietnam,12.6683,108.12
VCL,Chu Lai International Airport,Dung Quat Bay,VN,Vietnam,15.4033,108.706
HPH,Cat Bi International Airport,Haiphong,VN,Vietnam,20.8194,106.725
CAH,Ca Mau Airport,Ca Mau,VN,Vietnam,9.1777,105.1778
CXR,Cam Ranh Airport,Nha Trang,VN,Vietnam,11.9982,109.219
VCS,Co Ong Airport,Con Ong,VN,Vietnam,8.7318,106.633
VCA,Tra Noc Airport,Can Tho,VN,Vietnam,10.0851,105.712
DIN,Dien Bien Phu Airport,Dien Bien Phu,VN,Vietnam,21.3975,103.008
VDH,Dong Hoi Airport,Dong Hoi,VN,Vietnam,17.515,106.5906
DLI,Lien Khuong Airport,Dalat,VN,Vietnam,11.75,108.367
DAD,Da Nang International Airport,Da Nang,VN,Vietnam,16.0439,108.199
HAN,Noi Bai International Airport,Hanoi/Ha Noi,VN,Vietnam,21.2212,105.807
SQH,Na-San Airport,Son-La,VN,Vietnam,21.217,104.033
NHA,Nha Trang Air Base,Nha Trang,VN,Vietnam,12.2275,109.192
HUI,Phu Bai Airport,Hue,VN,Vietnam,16.4015,107.703
UIH,Phu Cat Airport,Quy Nohn,VN,Vietnam,13.955,109.042
PXU,Pleiku Airport,Pleiku,VN,Vietnam,14.0045,108.017
PQC,Phu Quoc Airport,Duong Dong,VN,Vietnam,10.227,103.967
PHA,Phan Rang Airport,Phan Rang,VN,Vietnam,11.6335,108.952
PHH,Phan Thiet Airport,Phan Thiet,VN,Vietnam,10.9064,108.069
VKG,Rach Gia Airport,Rach Gia,VN,Vietnam,9.958,105.1324
TBB,Dong Tac Airport,Tuy Hoa,VN,Vietnam,13.0496,109.334
SGN,Tan Son Nhat International Airport,Ho Chi Minh,VN,Vietnam,10.8188,106.652
THD,Thọ Xuân Airport,Thanh Hóa,VN,Vietnam,19.9017,105.4678
VDO,Van Don International Airport,Vân Đồn,VN,Vietnam,21.118,107.4142
VII,Vinh Airport,Vinh,VN,Vietnam,18.7376,105.671
VTG,Vung Tau Airport,Vung Tau,VN,Vietnam,10.3725,107.095
NYU,Bagan Airport,Nyaung U,MM,Myanmar,21.1788,94.9302
BMO,Banmaw Airport,Banmaw,MM,Myanmar,24.269,97.2462
TVY,Dawei Airport,Dawei,MM,Myanmar,14.1039,98.2036
NYT,Naypyidaw Airport,Naypyidaw,MM,Myanmar,19.6235,96.201
GAW,Gangaw Airport,Gangaw,MM,Myanmar,22.1747,94.1344
GWA,Gwa Airport,Gwa,MM,Myanmar,17.6,94.5833
HEH,Heho Airport,Heho,MM,Myanmar,20.747,96.792
HOX,Hommalinn Airport,Hommalinn,MM,Myanmar,24.8996,94.914
TIO,Tilin Airport,Tilin,MM,Myanmar,21.7,94.1
KET,Kengtung Airport,Kengtung,MM,Myanmar,21.3016,99.636
KHM,Kanti Airport,Kanti,MM,Myanmar,25.9883,95.6744
KMV,Kalay Airport,Kalemyo,MM,Myanmar,23.1888,94.0511
KYP,Kyaukpyu Airport,Kyaukpyu,MM,Myanmar,19.4264,93.5348
KAW,Kawthoung Airport,Kawthoung,MM,Myanmar,10.0493,98.538
KYT,Kyauktu Airport,Kyauktu,MM,Myanmar,21.4,94.1333
LIW,Loikaw Airport,Loikaw,MM,Myanmar,19.6915,97.2148
LSH,Lashio Airport,Lashio,MM,Myanmar,22.9779,97.7522
MDL,Mandalay International Airport,Mandalay,MM,Myanmar,21.7022,95.9779
MGZ,Myeik Airport,Mkeik,MM,Myanmar,12.4398,98.6215
MYT,Myitkyina Airport,Myitkyina,MM,Myanmar,25.3836,97.3519
MNU,Mawlamyine Airport,Mawlamyine,MM,Myanmar,16.4447,97.6607
MGU,Manaung Airport,Manaung,MM,Myanmar,18.8458,93.6889
MOG,Mong Hsat Airport,Mong Hsat,MM,Myanmar,20.5168,99.2568
MGK,Mong Tong Airport,Mong Tong,MM,Myanmar,20.2967,98.8989
MWQ,Magway Airport,Magway,MM,Myanmar,20.1656,94.9414
NMS,Namsang Airport,Namsang,MM,Myanmar,20.8905,97.7359
NMT,Namtu Airport,Namtu,MM,Myanmar,23.083,97.383
PAA,Hpa-N Airport,Hpa-N,MM,Myanmar,16.8937,97.6746
PAU,Pauk Airport,Pauk,MM,Myanmar,21.4492,94.4869
BSX,Pathein Airport,Pathein,MM,Myanmar,16.8152,94.7799
PPU,Hpapun Airport,Pa Pun,MM,Myanmar,18.0667,97.4498
PBU,Putao Airport,Putao,MM,Myanmar,27.3299,97.4263
PKK,Pakhokku Airport,Pakhokku,MM,Myanmar,21.4043,95.1112
PRU,Pyay Airport,Pye,MM,Myanmar,18.8245,95.266
AKY,Sittwe Airport,Sittwe,MM,Myanmar,20.1327,92.8726
SNW,Thandwe Airport,Thandwe,MM,Myanmar,18.4607,94.3001
THL,Tachileik Airport,Tachileik,MM,Myanmar,20.4838,99.9354
XYE,Ye Airport,Ye,MM,Myanmar,15.3,97.867
RGN,Yangon International Airport,Yangon,MM,Myanmar,16.9073,96.1332
UPG,Hasanuddin International Airport,Ujung Pandang-Celebes Island,ID,Indonesia,-5.0616,119.554
